jamendo_id,title,duration,artist_name,album_name,audio_download,vocalinstrumental,lang,gender,acousticelectric,speed,genres,instruments
3716,Hot music,383,Funkyproject,Overjazz,https://mp3d.jamendo.com/download/track/3716/mp32/,instrumental,NULL,NULL,NULL,medium,"funk, jazz, electronic",NULL
42235,Music for AdultsChildren,249,Maxa,Music from an AdultChild,https://mp3d.jamendo.com/download/track/42235/mp32/,NULL,NULL,NULL,NULL,medium,"soundtrack, ambient, electronic, newage",NULL
12780,Gare du nord,218,Idayam,Idayam,https://mp3d.jamendo.com/download/track/12780/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb",voice
78181,Track 7  flamen'Raï (live n Mallorca),133,RAÏBEL,RAIBEL UNIVERSITY,https://mp3d.jamendo.com/download/track/78181/mp32/,instrumental,NULL,neutral,acoustic,medium,"latin, world, electronic",guitar
131249,joy,122,Bockholt,2006,https://mp3d.jamendo.com/download/track/131249/mp32/,instrumental,NULL,NULL,NULL,medium,newage,guitar
1606,Over the Sea,249,SEBRIDER,Voyages,https://mp3d.jamendo.com/download/track/1606/mp32/,vocal,NULL,female,NULL,medium,"electronic, alternative, experimental",voice
44767,Warum feat. Flow MC,214,Can,That's real Hip Hop,https://mp3d.jamendo.com/download/track/44767/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb","voice, piano"
34653,Puppeteering,405,WhiteRoom,WhiteRoom,https://mp3d.jamendo.com/download/track/34653/mp32/,instrumental,en,male,electric,medium,"reggae, pop","guitar, piano"
4628,Nature song,312,Alexander Blu,Some of my works from 1995-2005,https://mp3d.jamendo.com/download/track/4628/mp32/,vocal,NULL,male,electric,medium,"ambient, electronic, easylistening, world","drum, synthesizer, voice"
26224,Sottiletta Blues,72,Jampy,Nghzk!,https://mp3d.jamendo.com/download/track/26224/mp32/,instrumental,NULL,neutral,electric,medium,"rock, jazz, blues, improvisation","electricguitar, guitar, bass"
1648,Fou à Lier,344,David Law n' The Arkitekts,Parfums du Silence,https://mp3d.jamendo.com/download/track/1648/mp32/,vocal,NULL,male,NULL,medium,"rock, pop","voice, guitar, drum"
25388,Tension,161,Celestial Aeon Project,Drama,https://mp3d.jamendo.com/download/track/25388/mp32/,instrumental,NULL,neutral,electric,veryhigh,"soundtrack, orchestral, classical","strings, drum, viola"
3458,Sans ses sourires,296,Michaël MARCHE,En Ballades,https://mp3d.jamendo.com/download/track/3458/mp32/,vocal,NULL,male,NULL,verylow,pop,"voice, guitar, piano"
5989,Anatomic part.2,78,Xtremist,Birds & metal,https://mp3d.jamendo.com/download/track/5989/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"electronic, experimental, noise, alternative",NULL
157976,Kalimba after the Storm,245,Xavier Sansac,The Next,https://mp3d.jamendo.com/download/track/157976/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"ambient, electronic, newage, chillout",piano
13195,Assassin System,184,Anarcotik,Demo,https://mp3d.jamendo.com/download/track/13195/mp32/,vocal,NULL,male,NULL,NULL,"rock, metal, hardrock, punk","voice, guitar, drum"
12290,Mirala,217,Santiago Louvet,Manos Unidas,https://mp3d.jamendo.com/download/track/12290/mp32/,vocal,NULL,male,NULL,medium,"jazz, latin, rock","voice, guitar"
37207,Ich hab nichts,204,Jazin,Zeiten sprechen für sich,https://mp3d.jamendo.com/download/track/37207/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb",voice
41910,DAME POR FAVOR AMOR (Eva maria),167,EVA MARIA: A Mis Hermanos,"LUZ DE LUNA "" A MIS HERMANOS""",https://mp3d.jamendo.com/download/track/41910/mp32/,vocal,NULL,female,NULL,veryhigh,"latin, popfolk, world",voice
91509,Mesh m18 - Ma Liberté,252,Mesh m18,360,https://mp3d.jamendo.com/download/track/91509/mp32/,vocal,NULL,male,NULL,veryhigh,"reggae, hiphop, dub, ragga",voice
26429,Fantasy,163,Celestial Aeon Project,Adventure,https://mp3d.jamendo.com/download/track/26429/mp32/,instrumental,NULL,neutral,electric,veryhigh,"soundtrack, classical","strings, woodwind, brass"
77071,union and hope,270,Enemies of Enormity,apply within,https://mp3d.jamendo.com/download/track/77071/mp32/,instrumental,NULL,NULL,NULL,medium,"rock, electronic, industrial, classical",guitar
43865,Subliminal thoughts (produced by Moodstarrr),43,Moodstarrr Productions,Early Bong Adventures Vol. 2,https://mp3d.jamendo.com/download/track/43865/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"hiphop, trip",NULL
165526,MANTRA 3,1197,HARMONIA DEL DRAC,3 MANTRAS,https://mp3d.jamendo.com/download/track/165526/mp32/,vocal,NULL,female,NULL,verylow,newage,voice
41971,Tempus,131,eNoz,Pratiquement jamais rien,https://mp3d.jamendo.com/download/track/41971/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"electronic, alternative, experimental, hiphop","violin, piano"
80556,SaLaM  LouKouM,212,MeLTiNg*pOtEs pRojekT,MéTiSS,https://mp3d.jamendo.com/download/track/80556/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"world, jazz, classical",strings
23464,END,111,Martyn Circus,décharge,https://mp3d.jamendo.com/download/track/23464/mp32/,instrumental,NULL,NULL,NULL,verylow,"hiphop, rnb",guitar
2915,La Table du Messie,188,Rasta-Square,Ourselves,https://mp3d.jamendo.com/download/track/2915/mp32/,instrumental,NULL,NULL,NULL,medium,"lounge, electronic",piano
43177,Guitar Blues Niqué,127,CALAME,En attendant Cale-Âme. ,https://mp3d.jamendo.com/download/track/43177/mp32/,instrumental,NULL,neutral,electric,verylow,"jazz, experimental, hiphop, blues",bass
14552,Prima Hip-Hop,205,DJ Farwest,Brown Skinned Mama,https://mp3d.jamendo.com/download/track/14552/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"hiphop, rnb",NULL
82234,And now go for down town,277,Nerious,The Last Wanderer,https://mp3d.jamendo.com/download/track/82234/mp32/,instrumental,NULL,neutral,electric,medium,"soundtrack, electronic, newage","strings, piano"
87529,Last Day of a Postman,176,Voiker Fullcarp,[-THE LAST THING I REMEMBER-],https://mp3d.jamendo.com/download/track/87529/mp32/,instrumental,NULL,NULL,acoustic,veryhigh,newage,piano
39763,Nos vies 3'36,220,Marko,Tout ça pour ça...!,https://mp3d.jamendo.com/download/track/39763/mp32/,vocal,NULL,male,NULL,veryhigh,"latin, world","voice, guitar"
61873,tangerain,225,darkmoon project,Counter Clockwise,https://mp3d.jamendo.com/download/track/61873/mp32/,instrumental,NULL,NULL,NULL,medium,"latin, world, ambient, disco",NULL
80886,Amani,375,SaReGaMa,Samadhi,https://mp3d.jamendo.com/download/track/80886/mp32/,instrumental,NULL,neutral,electric,veryhigh,"world, african",drum
74889,Tende,163,Lafusa,Quadricolôr,https://mp3d.jamendo.com/download/track/74889/mp32/,vocal,NULL,male,NULL,NULL,"rock, bossanova","voice, guitar, drum"
117963,La Télé,320,Kaptain Bigg,"Sexe, Drogue et Cholestérol",https://mp3d.jamendo.com/download/track/117963/mp32/,vocal,NULL,male,NULL,medium,"rock, reggae, punk, ska","voice, guitar, drum"
9202,Temptation?,204,Kea182,decompose,https://mp3d.jamendo.com/download/track/9202/mp32/,instrumental,NULL,NULL,NULL,NULL,"soundtrack, ambient, jazz",NULL
2405,Fier,136,Bolchoï,S/T,https://mp3d.jamendo.com/download/track/2405/mp32/,vocal,NULL,male,NULL,NULL,rock,"voice, guitar, drum"
15035,62,253,LOMMORE,génération Animal,https://mp3d.jamendo.com/download/track/15035/mp32/,vocal,NULL,NULL,NULL,veryhigh,"hiphop, rnb","voice, guitar"
81017,Stargazer,231,Fortadelis,Ephemeris,https://mp3d.jamendo.com/download/track/81017/mp32/,instrumental,NULL,neutral,electric,medium,"electronic, ambient, newage, chillout",synthesizer
163977,This Love,236,Xavier Sansac,Unipluriel,https://mp3d.jamendo.com/download/track/163977/mp32/,instrumental,NULL,NULL,NULL,medium,"pop, newage",guitar
47469,I Feel Blue,222,Schellingen,Secrets,https://mp3d.jamendo.com/download/track/47469/mp32/,vocal,NULL,male,NULL,veryhigh,"latin, pop, poprock, world","voice, strings, piano"
1392775,La_lavandiere_de_Pontrieux,160,La Carpe,Bluemillenium,https://mp3d.jamendo.com/download/track/1392775/mp32,vocal,NULL,male,NULL,slow,"world, folk, popfolk","pipe, dulcimer, biniou"
12101,Destruction of christrian's dream,237,POSITIV HATE,HYMN OF DARKNESS,https://mp3d.jamendo.com/download/track/12101/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"metal, rock, symphonic",NULL
5087,Roulade,109,Tom La Meche,Personnel,https://mp3d.jamendo.com/download/track/5087/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"jazz, improvisation",guitar
14688,What you can do is not what you want to,324,Luca Deriu,Silence please,https://mp3d.jamendo.com/download/track/14688/mp32/,instrumental,NULL,NULL,NULL,medium,jazz,NULL
34599,Sidi Moumen,325,bigmo,C'est ici qu'ça se passe,https://mp3d.jamendo.com/download/track/34599/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb","voice, guitar"
78361,C'est l'amour,297,Matthieu,C'est l'amour,https://mp3d.jamendo.com/download/track/78361/mp32/,vocal,NULL,male,NULL,veryhigh,"folk, pop, bossanova, country","voice, guitar"
13250,Le rap du Père Noël,168,le Komité Mité,Komité Mité,https://mp3d.jamendo.com/download/track/13250/mp32/,vocal,NULL,male,NULL,veryhigh,hiphop,"voice, guitar"
1438,La Solitude du Cosmonaute,297,David Law,La Solitude du Cosmonaute,https://mp3d.jamendo.com/download/track/1438/mp32/,vocal,NULL,NULL,NULL,medium,"pop, rock",voice
23122,Un art à part entière feat Trix Connexion,311,narcoz,street album,https://mp3d.jamendo.com/download/track/23122/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb",voice
1669,State of Mind,269,Guess,Open your eyes,https://mp3d.jamendo.com/download/track/1669/mp32/,vocal,NULL,male,NULL,medium,"rock, pop","voice, guitar, drum"
1097,Jonathan,354,Religionnaire,Religionnaire I,https://mp3d.jamendo.com/download/track/1097/mp32/,instrumental,NULL,neutral,electric,medium,"pop, electronic, folk",guitar
275,Spoon - Revenge!,148,Various Artists,The WIRED CD : Rip. Sample. Mash. Share.,https://mp3d.jamendo.com/download/track/275/mp32/,instrumental,NULL,NULL,NULL,medium,"rock, triphop, downtempo","guitar, piano"
1100,En attendant d'aller sur Mars,308,Both,En attendant d'aller sur Mars...,https://mp3d.jamendo.com/download/track/1100/mp32/,vocal,en,male,electric,medium,rock,"voice, guitar, drum"
26347,FreeStyle,174,UNEX,2007,https://mp3d.jamendo.com/download/track/26347/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb",voice
129981,take me to kyoto,237,Bockholt,2007,https://mp3d.jamendo.com/download/track/129981/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"soundtrack, newage",NULL
18626,Dark Side,336,Apocalyptik Vs Mantis,4 Nations,https://mp3d.jamendo.com/download/track/18626/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"soundtrack, trip, hiphop, electronic",NULL
3197,nasal salt,257,Mihidea,Don't doubt EP,https://mp3d.jamendo.com/download/track/3197/mp32/,instrumental,NULL,neutral,electric,veryhigh,"electronic, experimental, alternative",NULL
5084,Groovy E-T Funk,205,Tom La Meche,Personnel,https://mp3d.jamendo.com/download/track/5084/mp32/,instrumental,NULL,neutral,electric,medium,"jazz, easylistening, funk, electronic",NULL
5210,Intro,63,Methiss Killah,Test de Son (Rap Francais),https://mp3d.jamendo.com/download/track/5210/mp32/,vocal,NULL,male,NULL,veryhigh,hiphop,"voice, guitar"
33086,Etre libre   (4:33),273,AS 777,AS 777,https://mp3d.jamendo.com/download/track/33086/mp32/,vocal,NULL,male,NULL,veryhigh,hiphop,voice
14605,Chinese Girl,201,DJ Farwest,In The Hood,https://mp3d.jamendo.com/download/track/14605/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"hiphop, rnb",NULL
72926,Maledetto Nord Est,217,Burdello,Coprofollia,https://mp3d.jamendo.com/download/track/72926/mp32/,vocal,it,male,electric,medium,"rock, reggae, latin, world","voice, guitar"
38769,Bobine,66,Fadièse,"Pomponette II, le retour",https://mp3d.jamendo.com/download/track/38769/mp32/,instrumental,NULL,neutral,electric,verylow,classical,"guitar, acousticguitar"
14234,Premice,121,Hiktheb,Requiem,https://mp3d.jamendo.com/download/track/14234/mp32/,instrumental,NULL,NULL,NULL,veryhigh,hiphop,NULL
41908,A MIS HERMANOS ( Eva maria),188,EVA MARIA: A Mis Hermanos,"LUZ DE LUNA "" A MIS HERMANOS""",https://mp3d.jamendo.com/download/track/41908/mp32/,vocal,NULL,female,NULL,medium,"latin, world, popfolk",voice
20060,Spong,149,#Dance 75#,Dakadium,https://mp3d.jamendo.com/download/track/20060/mp32/,instrumental,NULL,neutral,electric,medium,"electronic, jazz",drum
19198,Kyrielle,280,Denis RICHARD,DR Song Part 1,https://mp3d.jamendo.com/download/track/19198/mp32/,instrumental,NULL,neutral,electric,veryhigh,"rock, pop, ambient, jazzfunk","electricguitar, synthesizer, drum"
21252,LosEnatschos-whou,211,LosEnatschos,wir tun cool rappen,https://mp3d.jamendo.com/download/track/21252/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb",voice
2534,Dance #4,429,Man-machine connexion,a collection of rare japanese dances,https://mp3d.jamendo.com/download/track/2534/mp32/,instrumental,NULL,NULL,NULL,medium,"electronic, minimal",NULL
1291,tense : tense,211,Pull My Daisy (Ex Lillian Gish),Yellow Cake & Velvet Crash,https://mp3d.jamendo.com/download/track/1291/mp32/,instrumental,NULL,neutral,electric,high,"rock, electronic, noise","guitar, drum"
20773,ENZYM'UT,524,conFusion,Jazzpassaj,https://mp3d.jamendo.com/download/track/20773/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"jazz, fusion","woodwind, brass, guitar"
8283,Oiseaux mystiques,577,Philippe Mangold,IGAPO,https://mp3d.jamendo.com/download/track/8283/mp32/,instrumental,NULL,NULL,NULL,verylow,"soundtrack, newage, world",NULL
247,Je le veux aussi,85,Both,Simple Exercice,https://mp3d.jamendo.com/download/track/247/mp32/,vocal,fr,male,acoustic,verylow,"pop, world, rock","guitar, voice"
10876,4#nication,271,Hasch'm'Méneum,Le 3eme Homme,https://mp3d.jamendo.com/download/track/10876/mp32/,instrumental,NULL,NULL,NULL,medium,"funk, fusion, alternative, experimental",NULL
7794,Rich and famous,204,vincent j,Different vision,https://mp3d.jamendo.com/download/track/7794/mp32/,vocal,NULL,male,NULL,veryhigh,"rock, metal, hardrock","voice, guitar, drum"
16069,on the dancefloor,205,Staiff featuring Klub,bouge ton corps !,https://mp3d.jamendo.com/download/track/16069/mp32/,vocal,NULL,male,NULL,medium,"disco, funk",voice
23869,Invisible Enemy,265,Nocreeps,Time To Differ,https://mp3d.jamendo.com/download/track/23869/mp32/,instrumental,en,male,electric,veryhigh,"rock, metal, hardrock, hard","drum, guitar, electricguitar"
21725,Death Of Anyone,163,Cowboy Zorro,Cast Away,https://mp3d.jamendo.com/download/track/21725/mp32/,instrumental,NULL,NULL,NULL,verylow,jazz,NULL
7761,Stone age,240,Dubphil,Come back,https://mp3d.jamendo.com/download/track/7761/mp32/,vocal,NULL,NULL,NULL,veryhigh,"reggae, dub, electronic, triphop",voice
262923,Migration,412,Kamuran Ebeoglu,Mosaic Album by Kamuran Ebeoglu,https://mp3d.jamendo.com/download/track/262923/mp32/,NULL,NULL,NULL,NULL,NULL,"newage, soundtrack",piano
22234,La Foret,240,Evan LE NY,Alice,https://mp3d.jamendo.com/download/track/22234/mp32/,instrumental,NULL,neutral,electric,veryhigh,"soundtrack, classical, orchestral","piano, violin, strings"
4892,The Ancient's Power,252,Nosphares,The Path Of Darkness,https://mp3d.jamendo.com/download/track/4892/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"metal, rock, hardrock","guitar, drum"
16492,Actus Tragicus,269,Methu,Aeternam,https://mp3d.jamendo.com/download/track/16492/mp32/,instrumental,NULL,NULL,NULL,veryhigh,jazz,strings
35204,Pas de doute ,207,neantprod,RAP REEL,https://mp3d.jamendo.com/download/track/35204/mp32/,vocal,NULL,male,NULL,verylow,"hiphop, rnb",voice
74072,Intro (Departure),72,The Abogix (J.K.) Starallüren Project By Reznamor,Friends,https://mp3d.jamendo.com/download/track/74072/mp32/,instrumental,NULL,NULL,electric,medium,"electronic, ambient, world",synthesizer
9692,Nous comprendre,197,SM3CREW,Reste avec les vrais,https://mp3d.jamendo.com/download/track/9692/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb","voice, guitar"
3154,The True Manual - Demo,169,BoX,Demo 2k5,https://mp3d.jamendo.com/download/track/3154/mp32/,vocal,NULL,NULL,NULL,medium,rock,"voice, guitar, drum"
12301,Steady B.,335,Trafic de Blues,Fin de cavale,https://mp3d.jamendo.com/download/track/12301/mp32/,instrumental,NULL,neutral,electric,medium,"jazz, rock, blues, funk","trumpet, drum, harmonica"
244731,Aqua Reflexus,361,Santiago Trigueros,El Valle De Los Sueños,https://mp3d.jamendo.com/download/track/244731/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"soundtrack, newage, electronic, easylistening","guitar, piano"
89924,Spóźniony,168,Samplastik,Ryba psuje się od wargi ,https://mp3d.jamendo.com/download/track/89924/mp32/,NULL,NULL,NULL,NULL,NULL,"hiphop, reggae",NULL
12102,Nature,202,POSITIV HATE,HYMN OF DARKNESS,https://mp3d.jamendo.com/download/track/12102/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"metal, rock, symphonic, hardrock",guitar
108695,JE SUIS UN MORT-VIVANT,121,Pedritito,Home sessions - démos 2007,https://mp3d.jamendo.com/download/track/108695/mp32/,vocal,NULL,male,NULL,medium,"pop, rock, reggae, folk","voice, guitar"
35382,BLOW INTERLUDE,118,DjNasty,TERRORIST IMPAKT VOL 1,https://mp3d.jamendo.com/download/track/35382/mp32/,vocal,NULL,male,NULL,medium,"hiphop, rnb",voice
35790,Colors of Death,292,Ghord,Goddess of Darkness,https://mp3d.jamendo.com/download/track/35790/mp32/,instrumental,NULL,NULL,NULL,NULL,"rock, metal, hardrock","guitar, drum"
123285,Espoir,254,Dutajel,Dutajel,https://mp3d.jamendo.com/download/track/123285/mp32/,instrumental,NULL,neutral,NULL,verylow,"ambient, electronic, pop, newage","piano, bass, drummachine"
3983,"LE MONDE EST ""AFFAIRES""",243,DRDJEKILL,DRDJEKILL 1,https://mp3d.jamendo.com/download/track/3983/mp32/,vocal,NULL,male,NULL,medium,"latin, world, pop","voice, guitar, piano"
104965,"06 Ce qu'on a Fait de Dub (Feat. Romain ""Sunatcha""Allemandet",446,iRieTEAM,Besoin d'Aide !,https://mp3d.jamendo.com/download/track/104965/mp32/,vocal,NULL,NULL,NULL,medium,"reggae, dub","voice, guitar, woodwind"
39806,Tu croyais quoi ? (feat. Shex),224,Kaiser IK,Maquette Studio,https://mp3d.jamendo.com/download/track/39806/mp32/,vocal,NULL,male,NULL,veryhigh,"hiphop, rnb",voice
7208,merci George,120,woc007,blue mind,https://mp3d.jamendo.com/download/track/7208/mp32/,instrumental,NULL,NULL,NULL,medium,jazz,"guitar, piano, drum"
5484,Fait néant,316,Systylé,Loin d'en naître,https://mp3d.jamendo.com/download/track/5484/mp32/,vocal,fr,male,electric,medium,"pop, ska, world","voice, guitar, electricguitar"
21204,Voyage  (2000),127,Nebulis,Voices of AMIGA,https://mp3d.jamendo.com/download/track/21204/mp32/,instrumental,NULL,NULL,NULL,veryhigh,hiphop,NULL
47894,Mado,287,En attendant Mado,Séquelles qu'on aime,https://mp3d.jamendo.com/download/track/47894/mp32/,vocal,NULL,male,acoustic,verylow,"pop, world","piano, voice"
20764,CARNAVIL,253,conFusion,Jazzpassaj,https://mp3d.jamendo.com/download/track/20764/mp32/,instrumental,NULL,neutral,electric,medium,"jazz, fusion","piano, drum"
97379,Fo pa laiss ali (Soldat Kreol),238,Lékol Maloya,974,https://mp3d.jamendo.com/download/track/97379/mp32/,vocal,NULL,male,NULL,veryhigh,"reggae, dancehall","voice, guitar"
21651,Nightmares seem so real,184,Sikaryan,Neo Pop Metal,https://mp3d.jamendo.com/download/track/21651/mp32/,instrumental,NULL,NULL,NULL,medium,"rock, pop, metal",NULL
